Binomial	ID	year	popvalue
Morone_chrysops	542	2014	0.75
Perca_flavescens	595	2014	1.7031
Pomoxis_nigromaculatus	672	2014	0.02
Sander_vitreus	810	2014	1.5525
Amia_calva	119	2015	0.53
Moxostoma_macrolepidotum	120	2015	0.11
Moxostoma_valenciennesi	121	2015	0.14
Moxostoma_carinatum	122	2015	0.03
Acipenser_fulvescens	181	2015	0.063
Ambloplites_rupestris	183	2015	1.06
Ameiurus_nebulosus	184	2015	0.46
Amia_calva	185	2015	0.83
Aplodinotus_grunniens	233	2015	0.26
Carpiodes_cyprinus	234	2015	0.02
Catostomus_commersonii	235	2015	0.57
Cyprinus_carpio	237	2015	0.05
Dorosoma_cepedianum	239	2015	1.09
Esox_lucius	240	2015	0.02
Carassius_auratus	319	2015	1.08
Ictalurus_punctatus	433	2015	0.31
Lepisosteus_osseus	434	2015	0.67
Lepomis_gibbosus	435	2015	0.04
Lepomis_macrochirus	436	2015	3.42
Micropterus_dolomieu	535	2015	4.3567
Morone_americana	541	2015	3.69
Morone_chrysops	542	2015	0.58
Morone_chrysops	543	2015	0.08
Perca_flavescens	595	2015	0.8152
Sander_vitreus	810	2015	0.9744
Micropterus_dolomieu	535	2016	4.9793
Perca_flavescens	595	2016	3.1484
Sander_vitreus	810	2016	1.2753
